Datetime,Tweet ID,Username,Text,Links,URL
2021-01-11 21:07:46+00:00,1348738396336893955,DrakeWingGaming,@parlertakes Is this anything like the Kraken being a DoD cyber-warfare program? X3,,https://twitter.com/DrakeWingGaming/status/1348738396336893955
2021-01-11 20:26:04+00:00,1348727899407355904,Exetlos_GDA,"BGP Attacks Pose A Substantial Operation Risk -- Are Enterprises Paying Attention?: Previously, he served as a Special Advisor to senior leaders in the DoD cyber community. Security system in network. getty. When it comes to enterprise ... https://t.co/2bEjAsfwxs EXETLOS",http://dlvr.it/RqMX0j,https://twitter.com/Exetlos_GDA/status/1348727899407355904
2021-01-11 17:29:53+00:00,1348683562883575809,AlphaTrader00,"The DoD now requires 3rd party cyber security assessments of contractors with access to controlled unclassified information. The DoD aims to reduce the estimated $600 billion in cybercrime losses impacting the nation’s military supply chain every yr

$CTEK
https://t.co/RRraLiOUNC",https://finance.yahoo.com/news/redspin-division-cynergistek-announces-approval-163000605.html,https://twitter.com/AlphaTrader00/status/1348683562883575809
2021-01-11 17:11:05+00:00,1348678830492250112,RajawaliSiber,"Which NDAA cyber provisions have the most impact for DoD? - RAJAWALI SIBER
https://t.co/ZBci2I52ad",https://rajawalisiber.com/which-ndaa-cyber-provisions-have-the-most-impact-for-dod/,https://twitter.com/RajawaliSiber/status/1348678830492250112
2021-01-11 17:09:58+00:00,1348678553089540102,DoD_CSIAC,"Become a member of the Cyber Security &amp; Information Systems Information Analysis Center (CSIAC) community! https://t.co/uJ3oIFA7yy 

Participate in community forums, get the latest CSIAC Cybersecurity Digest, be among the first to know about #webinars &amp; more! 

Join now! https://t.co/63LJaXK3P5",http://csiac.org/register/,https://twitter.com/DoD_CSIAC/status/1348678553089540102
2021-01-11 13:50:49+00:00,1348628432578629637,dawnyaspectx,The DOD's strategy to counter small unmanned aircraft systems includes curbing drones used in disruptive cyber and electromagnetic attacks. https://t.co/rGeEpILBml #Federal,https://fcw.com/articles/2021/01/08/pentagon-counterdrone-strategy.aspx?oly_enc_id=,https://twitter.com/dawnyaspectx/status/1348628432578629637
2021-01-11 13:00:24+00:00,1348615743831744514,HumeVT,"This Wednesday, January 13th at 2PM we are hosting a info session about the DoD Cyber Scholarship Program! Learn more about how #VirginiaTech STEM students with an interest in cybersecurity are highly competitive in being selected. RSVP to attend 👉 https://t.co/cA2iKZg3fR https://t.co/Bnq08cN3Bm",https://buff.ly/38nrI4h,https://twitter.com/HumeVT/status/1348615743831744514
2021-01-11 05:10:47+00:00,1348497564258230272,SFPCcert,"What are three principle incidents/events required to be reported to DoD counterintelligence (CI) organizations? – 
 • Espionage
 • Sabotage
 • Terrorism
 • Cyber",,https://twitter.com/SFPCcert/status/1348497564258230272
2021-01-11 03:26:04+00:00,1348471208900243459,shajra,"@gin_n_jelly I've worked with the DoD twice, and this I think is unfair.  Many DoD software programs are about defense more than offense.  These days more cyber.

I never worked with someone in the DoD I'd characterize as war mongering, either civilian or military.",,https://twitter.com/shajra/status/1348471208900243459
2021-01-11 00:14:33+00:00,1348423013000044544,cipherstorm,"Don Heckman joins Guidehouse as Defense Cyber Solutions Leader: Guidehouse has appointed Don Heckman as Defense Cyber Solutions Leader. Bringing more than 36 years of Department of Defense (DoD) and Intelligence Community (IC) cybersecurity experience,… https://t.co/bXTBOXVaEi https://t.co/byp5oVmdOH",https://www.helpnetsecurity.com/2021/01/11/guidehouse-don-heckman/?utm_source=dlvr.it&utm_medium=twitter,https://twitter.com/cipherstorm/status/1348423013000044544
2021-01-10 23:51:03+00:00,1348417097458544644,shah_sheikh,"Don Heckman joins Guidehouse as Defense Cyber Solutions Leader: Guidehouse has appointed Don Heckman as Defense Cyber Solutions Leader. Bringing more than 36 years of Department of Defense (DoD) and Intelligence Community (IC) cybersecurity experience,… https://t.co/mCsFNTWUeD https://t.co/HAjL6WD42A",https://www.helpnetsecurity.com/2021/01/11/guidehouse-don-heckman/?utm_source=dlvr.it&utm_medium=twitter,https://twitter.com/shah_sheikh/status/1348417097458544644
2021-01-10 23:40:19+00:00,1348414398906454016,grateful14u,"Inside job. About a month ago DOD &amp; DNI quit meeting with the transition team for Joe Biden. I wonder why.
Right around the time we had the major cyber hack.
@AliVelshi https://t.co/usKT69A40C",https://twitter.com/AliVelshi/status/1348409841572859905,https://twitter.com/grateful14u/status/1348414398906454016
2021-01-10 23:35:19+00:00,1348413141303046146,SterlingLeese,"That's because DOD is essentially a jobs program with contractors that make expensive planes, ships &amp; missiles. Can't defend against cyber attacks and can't protect country from attacks within. We just keep doing the same things the wrong way. Biden &amp; Dems need new priorities https://t.co/QyOJUzwj7h",https://twitter.com/RepJayapal/status/1348123309628661760,https://twitter.com/SterlingLeese/status/1348413141303046146
2021-01-10 22:06:09+00:00,1348390698500857856,Joshchuable,"@mdudas The US DoD should consider having a Cyber Force. It’s a dimension that remains relatively weak compared to land, sea, and now space.",,https://twitter.com/Joshchuable/status/1348390698500857856
2021-01-10 21:32:54+00:00,1348382332898729985,TitanTOC,"• Explosive detection canine teams; DOD
• Cyber and city Threat and risk ass essments;
• Venue screening and field intelligence teams; and
• Air security and tactical operations support across the whole of government",,https://twitter.com/TitanTOC/status/1348382332898729985
2021-01-10 18:32:45+00:00,1348336996322840580,sublimelight312,"@MsKellyMHayes I'm deeply troubled we're not hearing any more abt the massive Russian cyber attack Combined w/DC being denied assistance by the Pentagon &amp; DoD, b4 AND during the violence, the involvement of cops, military, reps &amp; a SCOTUS judge's wife, ntm 45, his admin &amp; fam is very alarming",,https://twitter.com/sublimelight312/status/1348336996322840580
2021-01-10 17:33:59+00:00,1348322208813342722,sublimelight312,"@AshaRangappa_ Barely seeing any reports on the extent of the Russian cyber attack. Combined with the violent insurrection attempt, the Pentagon &amp; DoD refusal to prepare DC before &amp; after, the involvement of cops, military, elected officials &amp; the wife of a SCOTUS judge is all very alarming.",,https://twitter.com/sublimelight312/status/1348322208813342722
