Datetime,Tweet ID,Username,Text,Links,URL
2014-11-18 16:49:13+00:00,534750184815988736,Nfinit3Music,Where did this arctic air come from all of sudden? Didn't China hack the weather system?,,https://twitter.com/Nfinit3Music/status/534750184815988736
2014-11-17 17:39:25+00:00,534400429850099712,LordBexar,MT @JoeIngeno: Disruption in @NOAASatellites #weather system #satellite feeds result of #hack-ops http://t.co/iIj9Zm9YqY @cnnmoney #infosec,http://cnnmon.ie/11iISLg,https://twitter.com/LordBexar/status/534400429850099712
2014-11-16 23:54:37+00:00,534132463304716288,PeerSpring,Hackers know NO bounds! Last month they broke into the U.S. weather system. http://t.co/Hg5dwncT0b Why not #hack for good instead?,http://ln.is/cnnmon.ie/RhfPE,https://twitter.com/PeerSpring/status/534132463304716288
2014-11-13 13:02:16+00:00,532881131092578304,SlikRikRok,Chinese hack weather system. Crazy shit.,,https://twitter.com/SlikRikRok/status/532881131092578304
2014-11-13 10:33:12+00:00,532843614875815936,Stanjez,Chinese hack weather system http://t.co/4p8vqTEP6b,http://www.washingtonpost.com/local/chinese-hack-us-weather-systems-satellite-network/2014/11/12/bef1206a-68e9-11e4-b053-65cea7903f2e_story.html,https://twitter.com/Stanjez/status/532843614875815936
2014-11-12 23:06:55+00:00,532670906796355585,yurself,Slashdot News US Weather System and Satellite Network Hacked: mpicpp writes with this story about Chinese hack... http://t.co/R6B8jG7iIn,http://ln.is/bit.ly/LNBGO,https://twitter.com/yurself/status/532670906796355585
2014-11-12 22:29:29+00:00,532661487861776385,SecureState,"Infrastructure hacks are becoming more of a reality: The U.S. Weather System confirmed hack
http://t.co/mqCa6TDVzd http://t.co/rinIVczu4W",http://hubs.ly/y0hRDj0,https://twitter.com/SecureState/status/532661487861776385
2014-11-12 22:09:18+00:00,532656408119246848,wjxt4,"US weather system hacked, affecting satellites; It's unclear what damage, if any, was caused by hack - http://t.co/2RkltbLc00 #news4JAX",http://bit.ly/14eRLXh,https://twitter.com/wjxt4/status/532656408119246848
2014-11-12 21:48:01+00:00,532651053389336576,drdony,US Weather System Hack http://t.co/StAIwmpXb6,http://goo.gl/fb/dQR7Kj,https://twitter.com/drdony/status/532651053389336576
2014-11-12 21:42:36+00:00,532649688302776321,drdony,US Weather System Hack http://t.co/Ljil9DFcXu,http://internetcrimefightersorg.com/us-weather-system-hack/,https://twitter.com/drdony/status/532649688302776321
2014-11-12 21:24:55+00:00,532645237022527489,TVleeracker,"Unclear what damage (if any) was caused by US weather system hack
http://t.co/X9aEIGq3q8
#infosec http://t.co/6ZpiScME8W",http://flip.it/8iJwA http://flip.it/nlQUI,https://twitter.com/TVleeracker/status/532645237022527489
2014-11-12 21:14:40+00:00,532642657487826944,need_mo_scrilla,"What kind of ass holes hack into a weather system? 😒: U.S. weather system hacked, affecting satellites  http://t.co/6ptAbsTlJ4",http://cnnmon.ie/1qEcjgD,https://twitter.com/need_mo_scrilla/status/532642657487826944
2014-11-12 21:13:27+00:00,532642352796823552,callenet,"U.S. weather system hacked, affecting satellites  http://t.co/VtH9RUxyJi #security #hack #hacking",http://40.se/1zkAhm8,https://twitter.com/callenet/status/532642352796823552
