Datetime,Tweet ID,Username,Text,Links,URL
2021-03-31 23:35:39+00:00,1377404254911037441,luvelush,Here's how we're using strong multi-factor #authentication with #Windows Hello for Business to fight cyber attacks inside Microsoft.  #ITShowcase https://t.co/LSUtvBTiiH,https://lnkd.in/gnmtUEv,https://twitter.com/luvelush/status/1377404254911037441
2021-03-31 22:07:43+00:00,1377382123313590274,NRG_fx,Microsoft accuses China over email cyber-attacks #security #privacy #cloud https://t.co/opXrrCOKUl,https://www.bbc.co.uk/news/business-56261516,https://twitter.com/NRG_fx/status/1377382123313590274
2021-03-31 20:46:02+00:00,1377361566450917378,MMAMidwest1,"John Doyle, @MarshGlobal CEO, discusses the importance of cyber security after the recent Microsoft hack and the growing market for cyber insurance. #MarshMMA #CyberRisk https://t.co/x2AJAE7W3w",https://twitter.com/MarshGlobal/status/1369808492727525383,https://twitter.com/MMAMidwest1/status/1377361566450917378
2021-03-31 19:41:25+00:00,1377345307546054656,FindMeJob2,"#Jordan #Microsoft #CyberSecurity #FindMeAJob #Repost 

Check out this job at Microsoft: Cyber Security Architect https://t.co/8985xnHFOk",https://www.linkedin.com/jobs/view/2468035751,https://twitter.com/FindMeJob2/status/1377345307546054656
2021-03-31 19:00:30+00:00,1377335009246392320,CerberusCSC,"#Microsoft #cyberattack could result in a flood of #cyber insurance claims.

https://t.co/4a3c2qI5eq

#Insurance #CyberInsurance #Infosec #BCM #Businessleader #InsuranceBusiness",https://www.insurancebusinessmag.com/us/news/cyber/microsoft-attack-could-result-in-a-flood-of-cyber-claims-250750.aspx,https://twitter.com/CerberusCSC/status/1377335009246392320
2021-03-31 18:43:45+00:00,1377330795673612292,hottechguy,"Argus, Microsoft Team on Auto Cyber Security Cloud Solution ... #cybersecurity #security #cybesecurity #kokua #kokuatechnologies https://t.co/Sa08kfggIr",https://bhive.nectar.social/2X5APk,https://twitter.com/hottechguy/status/1377330795673612292
2021-03-31 18:30:17+00:00,1377327406478942208,hottechguy,"Argus, Microsoft Team on Auto Cyber Security Cloud Solution ... #cybersecurity #security #cybesecurity #kokua #kokuatechnologies https://t.co/Sa08kfxS71",https://bhive.nectar.social/2X5APk,https://twitter.com/hottechguy/status/1377327406478942208
2021-03-31 17:47:41+00:00,1377316685573619715,Cyber_SecG,"Have you guys ever used @gliffy?

I did its an amazing tool to use for designing your infrastructure diagrams and so much things.. Do give it a shot.

Most importantly, it's free to use as Chrome extension.

I have stopped using @Microsoft visio tool. Once I started using gliffy.",,https://twitter.com/Cyber_SecG/status/1377316685573619715
2021-03-31 17:12:56+00:00,1377307939610955784,InterosInc,"SolarWinds. Accellion. Microsoft Exchange. #supplychain-driven #cyberattacks are merely the latest symptom of a long-standing digital health issue. Read the latest from Interos CEO @j_bisceglie on how operational resilience and #cyber are inseparable.
https://t.co/LjJCRHQBwI",https://hubs.ly/H0Kgsgx0,https://twitter.com/InterosInc/status/1377307939610955784
2021-03-31 17:09:02+00:00,1377306957778944005,DarkwebToday,@adanielhill Argus Collaborates with Microsoft to Bring End-to-End Automotive Cyber https://t.co/qtBr1IQ0Zn #blog #cybersecurity #rssfeed,https://wp.me/pcOoK5-6Gs?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost,https://twitter.com/DarkwebToday/status/1377306957778944005
2021-03-31 17:04:54+00:00,1377305919365713922,cyber_hannah_,@SafeSpaceDrWho @Emily_Rosina 'Microsoft Sans Serif' would like a word.,,https://twitter.com/cyber_hannah_/status/1377305919365713922
2021-03-31 17:00:29+00:00,1377304806163877893,Sec_Cyber,#Microsoft #cyber attack could trigger thousands of insurance claims https://t.co/rrhqe5yJKZ,http://www.businessinsurance.com/article/20210331/STORY/912340821/Microsoft-cyber-attack-could-trigger-thousands-of-insurance-claims,https://twitter.com/Sec_Cyber/status/1377304806163877893
