Datetime,Tweet ID,Username,Text,Links,URL
2021-10-12 15:00:00+00:00,1447940121244930069,MailMyStatement,Alaska Health Department Notifies Residents of #Cyberattack https://t.co/v37AVdqBPZ via @SecurityHIT #databreach #healthcare,https://bit.ly/3ucjeGi,https://twitter.com/MailMyStatement/status/1447940121244930069
2021-10-11 02:58:01+00:00,1447396036243247110,Derek_Griffin1,Alaska Health Department Notifies Residents of #Cyberattack https://t.co/F135vrl5hC via @SecurityHIT #databreach #healthcare,https://bit.ly/3ucjeGi,https://twitter.com/Derek_Griffin1/status/1447396036243247110
2021-10-10 19:30:01+00:00,1447283294454927363,MailMyStatement,Alaska Health Department Notifies Residents of #Cyberattack https://t.co/v37AVdqBPZ via @SecurityHIT #databreach #healthcare,https://bit.ly/3ucjeGi,https://twitter.com/MailMyStatement/status/1447283294454927363
2021-10-09 00:00:03+00:00,1446626476481208329,MailMyStatement,Alaska Health Department Notifies Residents of #Cyberattack https://t.co/v37AVdqBPZ via @SecurityHIT #databreach #healthcare,https://bit.ly/3ucjeGi,https://twitter.com/MailMyStatement/status/1446626476481208329
2021-10-07 21:19:01+00:00,1446223560578568196,Derek_Griffin1,Alaska Health Department Notifies Residents of #Cyberattack https://t.co/F135vrl5hC via @SecurityHIT #databreach #healthcare,https://bit.ly/3ucjeGi,https://twitter.com/Derek_Griffin1/status/1446223560578568196
2021-10-07 04:30:01+00:00,1445969638148513799,MailMyStatement,Alaska Health Department Notifies Residents of #Cyberattack https://t.co/v37AVdqBPZ via @SecurityHIT #databreach #healthcare,https://bit.ly/3ucjeGi,https://twitter.com/MailMyStatement/status/1445969638148513799
2021-10-05 14:30:00+00:00,1445395855641620495,MailMyStatement,Alaska Health Department Notifies Residents of #Cyberattack https://t.co/v37AVdqBPZ via @SecurityHIT #databreach #healthcare,https://bit.ly/3ucjeGi,https://twitter.com/MailMyStatement/status/1445395855641620495
2021-10-05 07:11:09+00:00,1445285414936498177,CyberUniti,"Alaska Department of Health and Social Services (DHSS) is about to start mailing notification letters to all individuals in the state telling them their #PHI may have been compromised in a highly sophisticated cyberattack.

https://t.co/CdJoaUJGZc https://t.co/ozC3XAHnr9",https://bit.ly/3A6hpfC,https://twitter.com/CyberUniti/status/1445285414936498177
2021-10-04 17:02:37+00:00,1445071875491631119,HIPAAJournal,"Alaska Department of Health and Social Services (DHSS) is about to start mailing notification letters to all individuals in the state telling them their #PHI may have been compromised in a highly sophisticated cyberattack.

https://t.co/e5oR7b0emi https://t.co/uNGpjeTHcT",https://bit.ly/3A6hpfC,https://twitter.com/HIPAAJournal/status/1445071875491631119
2021-10-03 19:00:02+00:00,1444739036514500620,MailMyStatement,Alaska Health Department Notifies Residents of #Cyberattack https://t.co/v37AVdqBPZ via @SecurityHIT #databreach #healthcare,https://bit.ly/3ucjeGi,https://twitter.com/MailMyStatement/status/1444739036514500620
2021-10-02 17:37:11+00:00,1444355799073972230,Exetlos_GDA,"Alaska CIO refuses to release report on hack that disabled DHSS - Fairbanks Daily News-Miner: ... in a sworn affidavit that a report on a cyberattack against the state's ... Services is still not fully back online since the May 2021 cyber attack,… https://t.co/16Ry8FICII EXETLOS",http://dlvr.it/S8ntsC,https://twitter.com/Exetlos_GDA/status/1444355799073972230
2021-10-01 23:30:01+00:00,1444082201000390659,MailMyStatement,Alaska Health Department Notifies Residents of #Cyberattack https://t.co/v37AVdqBPZ via @SecurityHIT #databreach #healthcare,https://bit.ly/3ucjeGi,https://twitter.com/MailMyStatement/status/1444082201000390659
2021-10-01 21:12:18+00:00,1444047545936777219,VoteHafner,"READ THREAD: #USA states vulnerable2 #Hacking #hacker #hacks #Hacked #data 
#CyberSecurity #CyberAttack #vaccinationrecord #SocialSecurity #privacy #Alaska #Russia #China #computerhacking #cybercrime #cybercriminals #CyberCrimes #DataSecurity #computerhacking #America #crimenews https://t.co/xj38sI7W7s",https://twitter.com/Nat_Herz/status/1443994123497717762,https://twitter.com/VoteHafner/status/1444047545936777219
2021-10-01 17:00:11+00:00,1443984097156767769,KTOOpubmedia,"A cyberattack five months ago crippled Alaska's health department and may have given hackers access to Alaskans' personal health information. But Gov. Mike Dunleavy’s administration still has released few details about the breach.
https://t.co/IX4orMctUx",https://bit.ly/2ZObqzA,https://twitter.com/KTOOpubmedia/status/1443984097156767769
2021-09-30 04:00:01+00:00,1443425374499753994,MailMyStatement,Alaska Health Department Notifies Residents of #Cyberattack https://t.co/v37AVdqBPZ via @SecurityHIT #databreach #healthcare,https://bit.ly/3ucjeGi,https://twitter.com/MailMyStatement/status/1443425374499753994
2021-09-29 08:01:18+00:00,1443123708227424256,Necio_news,Cyberattack on Alaska Health Department Linked to State-Sponsored Hackers #CyberAttack #health  https://t.co/S2UqHq81RJ,https://www.securityweek.com/cyberattack-alaska-health-department-linked-state-sponsored-hackers?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+securityweek+%28SecurityWeek+RSS+Feed%29,https://twitter.com/Necio_news/status/1443123708227424256
2021-09-29 07:42:35+00:00,1443118996124020737,ionCube24,Cyberattack on Alaska Health Department Linked to State-Sponsored Hackers #infosec https://t.co/NUvod0mNUF,http://feedproxy.google.com/~r/securityweek/~3/HJnNWT4EZuc/cyberattack-alaska-health-department-linked-state-sponsored-hackers,https://twitter.com/ionCube24/status/1443118996124020737
2021-09-28 16:22:41+00:00,1442887497445376000,4securitytweet,"Four months on from sophisticated cyberattack, Alaska's health department is still recovering | ZDNet https://t.co/MA8TEErDlS https://t.co/mootoAZCOh",https://zd.net/3ksFzMx,https://twitter.com/4securitytweet/status/1442887497445376000
2021-09-28 16:01:08+00:00,1442882074508152843,trip_elix,"4 months after Alaska's Health Department was hit by a cyberattack, ""There's no timeline for when services will be back online."" Health organizations are at severe risk for email attacks. Learn more from @CNN:  https://t.co/88l5XDyGeQ",https://bit.ly/AKHDAttack,https://twitter.com/trip_elix/status/1442882074508152843
2021-09-28 16:00:25+00:00,1442881894006333446,AbnormalSec,"4 months after Alaska's Health Department was hit by a cyberattack, ""There's no timeline for when services will be back online."" Health organizations are at severe risk for email attacks. Learn more from @CNN:  https://t.co/wmfwVkyThU",https://bit.ly/AKHDAttack,https://twitter.com/AbnormalSec/status/1442881894006333446
2021-09-28 14:00:25+00:00,1442851694275141633,MailMyStatement,Alaska Health Department Notifies Residents of #Cyberattack https://t.co/v37AVdqBPZ via @SecurityHIT #databreach #healthcare,https://bit.ly/3ucjeGi,https://twitter.com/MailMyStatement/status/1442851694275141633
2021-09-28 07:19:17+00:00,1442750744210427910,joellatto,"Latest on the #healthdata front:

Alaska discloses ‘sophisticated’ nation-state cyberattack on health service
https://t.co/Uot3r0gCwA

Data breach at Texas behavioral health center affects more than 24,000
https://t.co/Z6m5kmogeG",https://therecord.media/alaska-discloses-sophisticated-nation-state-cyberattack-on-health-service/ https://therecord.media/data-breach-at-texas-behavioral-health-center-affects-more-than-24000/,https://twitter.com/joellatto/status/1442750744210427910
2021-09-27 21:03:36+00:00,1442595802711351296,RNT_ProServices,"According to @Ad_Nauseum74 ""The #Alaska  Department of #Health &amp; #Social Services has warned that a “highly sophisticated” #CyberAttack  may have exposed residents’ #personal #data, including #Financial information."" Learn about #privacy @ https://t.co/QmCl6Xck2e #identitytheft https://t.co/yAwpkrVTE3",https://rntcyberacademy.com/product/wednesday-webinar-the-federal-trade-commission-a https://twitter.com/security_hq/status/1439948897611395073,https://twitter.com/RNT_ProServices/status/1442595802711351296
2021-09-27 17:45:01+00:00,1442545828044804103,hughdsullivan,Alaska Health Department Notifies Residents of #Cyberattack https://t.co/L8IVMhksX5 via @SecurityHIT #databreach #healthcare,https://bit.ly/3ucjeGi,https://twitter.com/hughdsullivan/status/1442545828044804103
2021-09-27 17:13:01+00:00,1442537774847078406,hughdsullivan,Alaska Health Department Notifies Residents of #Cyberattack https://t.co/L8IVMhC4lF via @SecurityHIT #databreach #healthcare,https://bit.ly/3ucjeGi,https://twitter.com/hughdsullivan/status/1442537774847078406
2021-09-27 14:45:01+00:00,1442500529381314562,Derek_Griffin1,Alaska Health Department Notifies Residents of #Cyberattack https://t.co/F135vrl5hC via @SecurityHIT #databreach #healthcare,https://bit.ly/3ucjeGi,https://twitter.com/Derek_Griffin1/status/1442500529381314562
2021-09-27 12:59:59+00:00,1442474099046031360,MeasuredAi,"The Alaska Department of Health and Social Services (DHSS) has warned that a “highly sophisticated” cyber-attack may have exposed residents’ personal data, including financial information. Read on &gt;&gt; https://t.co/G5wQnF8GZe

#malware #randsomware",https://hubs.la/H0XDy2t0,https://twitter.com/MeasuredAi/status/1442474099046031360
2021-09-27 11:27:11+00:00,1442450744792141826,CNXN_Rob,"Four months on from a sophisticated cyberattack, Alaska's health department is still recovering | ZDNet https://t.co/B5PtU1lLZj",https://bit.ly/3ogP7gd,https://twitter.com/CNXN_Rob/status/1442450744792141826
2021-09-26 18:30:01+00:00,1442194765336961026,MailMyStatement,Alaska Health Department Notifies Residents of #Cyberattack https://t.co/v37AVdqBPZ via @SecurityHIT #databreach #healthcare,https://bit.ly/3ucjeGi,https://twitter.com/MailMyStatement/status/1442194765336961026
2021-09-26 15:48:46+00:00,1442154184724267011,ChiNetworks,"Houston AND Alaska

#Cyberattack on Alaska Health Department Linked to State-Sponsored Hackers | https://t.co/QgumjInEAD https://t.co/deWE49NYJZ via @SecurityWeek #Cyberwar #Cybersecurity #Malware #Ransomware #Infowars",http://SecurityWeek.Com https://www.securityweek.com/cyberattack-alaska-health-department-linked-state-sponsored-hackers,https://twitter.com/ChiNetworks/status/1442154184724267011
2021-09-26 06:30:51+00:00,1442013781228359684,Esther_George,"Four months on from a sophisticated cyberattack, Alaska's health department is still recovering
https://t.co/Wn1QPhpXSK https://t.co/Wn1QPhpXSK",https://www.zdnet.com/article/four-months-on-from-sophisticated-cyber-attack-alaskas-health-services-is-still-recovering/ https://www.zdnet.com/article/four-months-on-from-sophisticated-cyber-attack-alaskas-health-services-is-still-recovering/,https://twitter.com/Esther_George/status/1442013781228359684
2021-09-25 09:21:10+00:00,1441694257161678848,jansaell,Alaska Discloses 'Sophisticated' Nation-State Cyberattack on Health Service - Slashdot https://t.co/lO3p5ap9HW,https://buff.ly/2XNmHPq,https://twitter.com/jansaell/status/1441694257161678848
2021-09-25 00:45:25+00:00,1441564461538562049,jspaleta,also the death stats for Alaska are screwed up right now because of a cyberattack this summer.. there is a backlog of unreported covid deaths... so anyone pointing to our death stats as a success indicator (like our Govornor is doing) is deliberately misrepresenting the reality,,https://twitter.com/jspaleta/status/1441564461538562049
2021-09-24 20:00:01+00:00,1441492641078657036,UrgentComm,"Newscan: Four months after a sophisticated cyberattack, Alaska’s health department is still recovering https://t.co/6ORU1yeBLt",http://dlvr.it/S8GTXH,https://twitter.com/UrgentComm/status/1441492641078657036
2021-09-24 15:14:02+00:00,1441420667866419213,BethMickelsen,"Four months on from a sophisticated cyberattack, Alaska's health department is still recovering | ZDNet https://t.co/Tjlkp2S6wH",https://bit.ly/3lYAgE3,https://twitter.com/BethMickelsen/status/1441420667866419213
2021-09-24 15:01:53+00:00,1441417613301583872,JWolf01894498,"Four months on from a sophisticated cyberattack, Alaska's health department is still recovering | ZDNet https://t.co/E5lRMb0Tm0",https://bit.ly/3lQ5T2K,https://twitter.com/JWolf01894498/status/1441417613301583872
2021-09-24 07:00:53+00:00,1441296562601168898,sang_alertboot,#Alaska discloses ‘sophisticated’ nation-state #cyberattack on #health service https://t.co/oOqkWi16ct #internet #cloud #hacker #hack #infoSec #dataSec #dataBreach #encryption #privacy #tech #law #cyberSec,https://therecord.media/alaska-discloses-sophisticated-nation-state-cyberattack-on-health-service/,https://twitter.com/sang_alertboot/status/1441296562601168898
2021-09-23 19:55:01+00:00,1441128993592250380,FookHwa,"Four months on from a sophisticated cyberattack, Alaska's health department is still recovering | ZDNet https://t.co/JhbPUbsXE7",https://buff.ly/3AJ6aLj,https://twitter.com/FookHwa/status/1441128993592250380
2021-09-23 17:05:02+00:00,1441086217320161287,SecurityHIT,Alaska Health Department Notifies Residents of Cyberattack https://t.co/Q5BS0OpMcr,http://ow.ly/7oi250Ge5KX,https://twitter.com/SecurityHIT/status/1441086217320161287
2021-09-23 12:00:41+00:00,1441009625256677379,cyberleaders,"From our MSR!

Researchers found that Alaska had the highest losses across the US, with median incident costing $500 per victim, followed by New Mexico, California, Washington, Nevada and Delaware. 

#ciso #collaboration #cyberattack #cybersecurity

https://t.co/JoSjFArrxT",http://ow.ly/lpI050GeOS1,https://twitter.com/cyberleaders/status/1441009625256677379
2021-09-23 05:30:08+00:00,1440911338545496065,pmadotto,"Four months on from a sophisticated cyberattack, Alaska’s health department is still recovering | ZDNet https://t.co/qXNLSDr0DL",https://www.zdnet.com/article/four-months-on-from-sophisticated-cyber-attack-alaskas-health-services-is-still-recovering/?ftag=TRE-03-10aaa6b&bhid=%7B%24external_id%7D&mid=%7B%24MESSAGE_ID%7D&cid=%7B%24contact_id%7D&eh=%7B%24CF_emailHash%7D,https://twitter.com/pmadotto/status/1440911338545496065
2021-09-23 04:26:43+00:00,1440895377402593285,snow_leopard112,"“Because of a summer cyberattack, Alaska’s vital records section is backlogged on entering death data,”&amp; “About 25% of all deaths in the state from May through August of this year have not yet been registered, he said.” @MunkeeRajah I agree w/your suspicions re AK death rate https://t.co/Kq5fZBlx0m",https://twitter.com/adndotcom/status/1440720922030186497,https://twitter.com/snow_leopard112/status/1440895377402593285
2021-09-23 03:56:52+00:00,1440887865374871552,c0rr0s10n,Alaska discloses ‘sophisticated’ nation-state cyberattack on health service &gt;&gt; https://t.co/6GcFEWzfNF,https://therecord.media/alaska-discloses-sophisticated-nation-state-cyberattack-on-health-service/,https://twitter.com/c0rr0s10n/status/1440887865374871552
2021-09-22 21:53:55+00:00,1440796529082593281,melihozhan,"20x7=140 !!!
It’s been more than 20 weeks since a “sophisticated cyberattack” was detected at Alaska’s Department of Health and Social Services (DHSS). It seems likely that hackers compromised the network at least five months ago. https://t.co/ZCNC0CGOVS",https://lnkd.in/d8vfYexG,https://twitter.com/melihozhan/status/1440796529082593281
2021-09-22 21:25:02+00:00,1440789258617323521,CyberIQs_,d. Breach at a Texas school district. BlackMatter ransomware. Update on Alaska cyberespionage incident. https://t.co/LjuattouSz #infosec #infosecurity #cybersecurity #threatintel #threatintelligence #hacking #cybernews #cyberattack #cloudsecurity #cloudcomputing #malware #,https://cyberiqs.com/thai-travel-records-compromised-breach-at-a-texas-school-district-blackmatter-ransomware-update-on-alaska-cyberespionage-incident/,https://twitter.com/CyberIQs_/status/1440789258617323521
2021-09-22 18:51:00+00:00,1440750493475639297,CerberusCSC,"Four months on from a sophisticated cyberattack, Alaska's health department is still recovering proving how catastrophic a cyberattack can be:

https://t.co/LtQuupXtqS",https://zd.net/3kszFv4,https://twitter.com/CerberusCSC/status/1440750493475639297
2021-09-22 18:37:11+00:00,1440747016296878083,Securityblog,Cyberattack on Alaska Health Department Linked to State-Sponsored Hackers | https://t.co/08MJfObjbz https://t.co/Z60zbE9BAA,http://SecurityWeek.Com https://www.securityweek.com/cyberattack-alaska-health-department-linked-state-sponsored-hackers,https://twitter.com/Securityblog/status/1440747016296878083
2021-09-22 17:30:18+00:00,1440730185930735622,cybersecboardrm,Cyberattack on Alaska Health Department Linked to State-Sponsored Hackers #CyberAttack #health #learning  https://t.co/dGjuRiNDc7,https://www.securityweek.com/cyberattack-alaska-health-department-linked-state-sponsored-hackers?&web_view=true,https://twitter.com/cybersecboardrm/status/1440730185930735622
2021-09-22 17:25:04+00:00,1440728869053468679,PingPipe,"According to this report, after suffering a cyberattack at Alaska’s Department of Health and Social Services ""systems are still down—After 5 MONTHS""
If nobody moves hopefully nobody gets hurt.
https://t.co/7zjfI3d9I5",http://ow.ly/X7SR30rUGBI,https://twitter.com/PingPipe/status/1440728869053468679
2021-09-22 17:06:00+00:00,1440724069364629505,TeachPrivacy,Cyberattack on Alaska Health Department Linked to State-Sponsored Hackers https://t.co/8XBi9GlNFE #infosec via @SecurityWeek,https://bit.ly/3nVe14v,https://twitter.com/TeachPrivacy/status/1440724069364629505
2021-09-22 13:19:43+00:00,1440667125316657155,ManuelDantas,"Some systems at the Alaska DHSS are still offline after being hit by cyberattack last May. 

https://t.co/RBsxc890i5",https://www.zdnet.com/article/four-months-on-from-sophisticated-cyber-attack-alaskas-health-services-is-still-recovering/,https://twitter.com/ManuelDantas/status/1440667125316657155
2021-09-22 07:02:46+00:00,1440572264181755916,tony_cleal,"Four months on from a sophisticated cyberattack, Alaska's health department is still recovering https://t.co/EJMRP5mpz7 via @ZDNet &amp; @dannyjpalmer",https://zd.net/3ksj22H,https://twitter.com/tony_cleal/status/1440572264181755916
2021-09-22 06:34:15+00:00,1440565086657990657,CyberSecDN,"Four months on from sophisticated #cyberattack, Alaska's health department is still recovering | ZDNet https://t.co/yn291PEnZe #Sec_Cyber",https://www.zdnet.com/article/four-months-on-from-sophisticated-cyber-attack-alaskas-health-services-is-still-recovering/,https://twitter.com/CyberSecDN/status/1440565086657990657
2021-09-22 00:29:08+00:00,1440473199804706822,4N1m4l_l0v3R,"Alaska is still dealing with the fallout of a hack &amp; its health department is warning the public their personal data might have been stolen, too.

@ZDNetUK @dannyjpalmer @Alaska_DHSS

#security #cybersecurity #CyberAttack #cybercrime
#cybersec #Alaska

https://t.co/WHKHXyWodE",https://www.zdnet.com/article/four-months-on-from-sophisticated-cyber-attack-alaskas-health-services-is-still-recovering/?ftag=TRE-03-10aaa6b&bhid=%7B%24external_id%7D&mid=%7B%24MESSAGE_ID%7D&cid=%7B%24contact_id%7D&eh=%7B%24CF_emailHash%7D,https://twitter.com/4N1m4l_l0v3R/status/1440473199804706822
2021-09-21 23:11:11+00:00,1440453584601042951,cybersecboardrm,"Four months on from a sophisticated cyberattack, Alaska's health department is still recovering #CyberAttack #health  https://t.co/PEB7YR81VL",https://www.zdnet.com/article/four-months-on-from-sophisticated-cyber-attack-alaskas-health-services-is-still-recovering/?ftag=COS-05-10aaa0g&taid=614a5cf1ad296e0001f949ee&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter,https://twitter.com/cybersecboardrm/status/1440453584601042951
